,id,DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
65089,47793153,2025-03-01,aFRR,NEG_067,34.13,PROVIDER_TO_GRID,5.0,5.0,DE,
65090,47793154,2025-03-01,aFRR,NEG_067,32.98,PROVIDER_TO_GRID,5.0,5.0,DE,
65091,47793155,2025-03-01,aFRR,NEG_067,31.83,PROVIDER_TO_GRID,5.0,5.0,DE,
65092,47793156,2025-03-01,aFRR,NEG_067,30.68,PROVIDER_TO_GRID,5.0,5.0,DE,
65093,47793157,2025-03-01,aFRR,NEG_067,29.53,PROVIDER_TO_GRID,5.0,5.0,DE,
65094,47793158,2025-03-01,aFRR,NEG_067,28.38,PROVIDER_TO_GRID,5.0,5.0,DE,
65095,47793159,2025-03-01,aFRR,NEG_067,27.23,PROVIDER_TO_GRID,5.0,5.0,DE,
65096,47793160,2025-03-01,aFRR,NEG_067,26.08,PROVIDER_TO_GRID,5.0,5.0,DE,
65097,47793161,2025-03-01,aFRR,NEG_067,24.93,PROVIDER_TO_GRID,5.0,5.0,DE,
65098,47793162,2025-03-01,aFRR,NEG_067,23.78,PROVIDER_TO_GRID,5.0,5.0,DE,
65099,47793163,2025-03-01,aFRR,NEG_067,22.63,PROVIDER_TO_GRID,5.0,5.0,DE,
65100,47793164,2025-03-01,aFRR,NEG_067,335.64,GRID_TO_PROVIDER,1.0,1.0,DE,
65101,47793165,2025-03-01,aFRR,NEG_067,337.47,GRID_TO_PROVIDER,1.0,1.0,DE,
65102,47793166,2025-03-01,aFRR,NEG_067,339.29,GRID_TO_PROVIDER,1.0,1.0,DE,
65103,47793167,2025-03-01,aFRR,NEG_067,341.11,GRID_TO_PROVIDER,1.0,1.0,DE,
65104,47793168,2025-03-01,aFRR,NEG_067,342.94,GRID_TO_PROVIDER,1.0,1.0,DE,
65105,47793169,2025-03-01,aFRR,NEG_067,344.76,GRID_TO_PROVIDER,1.0,1.0,DE,
65106,47793170,2025-03-01,aFRR,NEG_067,346.58,GRID_TO_PROVIDER,1.0,1.0,DE,
65107,47793171,2025-03-01,aFRR,NEG_067,348.41,GRID_TO_PROVIDER,1.0,1.0,DE,
65108,47793172,2025-03-01,aFRR,NEG_067,49.44,PROVIDER_TO_GRID,5.0,5.0,DE,
65109,47793173,2025-03-01,aFRR,NEG_067,49.4,PROVIDER_TO_GRID,5.0,5.0,DE,
65110,47793174,2025-03-01,aFRR,NEG_067,49.36,PROVIDER_TO_GRID,5.0,5.0,DE,
65111,47793175,2025-03-01,aFRR,NEG_067,49.3,PROVIDER_TO_GRID,5.0,5.0,DE,
65112,47793176,2025-03-01,aFRR,NEG_067,49.25,PROVIDER_TO_GRID,5.0,5.0,DE,
65113,47793177,2025-03-01,aFRR,NEG_067,49.15,PROVIDER_TO_GRID,5.0,5.0,DE,
65114,47793178,2025-03-01,aFRR,NEG_067,49.06,PROVIDER_TO_GRID,5.0,5.0,DE,
65115,47793179,2025-03-01,aFRR,NEG_067,48.94,PROVIDER_TO_GRID,5.0,5.0,DE,
65116,47793180,2025-03-01,aFRR,NEG_067,48.67,PROVIDER_TO_GRID,5.0,5.0,DE,
65117,47793181,2025-03-01,aFRR,NEG_067,48.31,PROVIDER_TO_GRID,5.0,5.0,DE,
65118,47793182,2025-03-01,aFRR,NEG_067,48.1,PROVIDER_TO_GRID,5.0,5.0,DE,
65119,47793183,2025-03-01,aFRR,NEG_067,47.68,PROVIDER_TO_GRID,5.0,5.0,DE,
65120,47793184,2025-03-01,aFRR,NEG_067,36.31,PROVIDER_TO_GRID,5.0,5.0,DE,
65121,47793185,2025-03-01,aFRR,NEG_067,31.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65122,47793186,2025-03-01,aFRR,NEG_067,28.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65123,47793187,2025-03-01,aFRR,NEG_067,28.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65124,47793188,2025-03-01,aFRR,NEG_067,28.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65125,47793189,2025-03-01,aFRR,NEG_067,28.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65126,47793190,2025-03-01,aFRR,NEG_067,28.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65127,47793191,2025-03-01,aFRR,NEG_067,28.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65128,47793192,2025-03-01,aFRR,NEG_067,28.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65129,47793193,2025-03-01,aFRR,NEG_067,28.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65130,47793194,2025-03-01,aFRR,NEG_067,28.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65131,47793195,2025-03-01,aFRR,NEG_067,28.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65132,47793196,2025-03-01,aFRR,NEG_067,25.93,PROVIDER_TO_GRID,5.0,5.0,DE,
65133,47793197,2025-03-01,aFRR,NEG_067,25.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65134,47793198,2025-03-01,aFRR,NEG_067,25.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65135,47793199,2025-03-01,aFRR,NEG_067,25.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65136,47793200,2025-03-01,aFRR,NEG_067,24.93,PROVIDER_TO_GRID,5.0,5.0,DE,
65137,47793201,2025-03-01,aFRR,NEG_067,23.98,PROVIDER_TO_GRID,5.0,5.0,DE,
65138,47793202,2025-03-01,aFRR,NEG_067,23.27,PROVIDER_TO_GRID,5.0,5.0,DE,
65139,47793203,2025-03-01,aFRR,NEG_067,1000.0,GRID_TO_PROVIDER,4.0,4.0,DE,
65140,47793204,2025-03-01,aFRR,NEG_067,14900.0,GRID_TO_PROVIDER,58.0,58.0,DE,
65141,47793205,2025-03-01,aFRR,NEG_067,14998.0,GRID_TO_PROVIDER,10.0,10.0,DE,
65142,47793206,2025-03-01,aFRR,NEG_067,14999.0,GRID_TO_PROVIDER,6.0,6.0,DE,
65143,47793207,2025-03-01,aFRR,NEG_067,14999.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65144,47793208,2025-03-01,aFRR,NEG_067,14999.0,GRID_TO_PROVIDER,6.0,6.0,DE,
65145,47793209,2025-03-01,aFRR,NEG_067,83.72,PROVIDER_TO_GRID,1.0,1.0,DE,
65146,47793210,2025-03-01,aFRR,NEG_067,89.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65147,47793211,2025-03-01,aFRR,NEG_067,1500.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65148,47793212,2025-03-01,aFRR,NEG_067,250.0,GRID_TO_PROVIDER,4.0,4.0,DE,
65149,47793213,2025-03-01,aFRR,NEG_067,1000.0,GRID_TO_PROVIDER,5.0,5.0,DE,
65150,47793214,2025-03-01,aFRR,NEG_067,28.0,PROVIDER_TO_GRID,50.0,50.0,DE,
65151,47793215,2025-03-01,aFRR,NEG_067,51.88,PROVIDER_TO_GRID,5.0,5.0,DE,
65152,47793216,2025-03-01,aFRR,NEG_067,51.85,PROVIDER_TO_GRID,5.0,5.0,DE,
65153,47793217,2025-03-01,aFRR,NEG_067,51.82,PROVIDER_TO_GRID,5.0,5.0,DE,
65154,47793218,2025-03-01,aFRR,NEG_067,51.78,PROVIDER_TO_GRID,5.0,5.0,DE,
65155,47793219,2025-03-01,aFRR,NEG_067,51.7,PROVIDER_TO_GRID,5.0,5.0,DE,
65156,47793220,2025-03-01,aFRR,NEG_067,51.65,PROVIDER_TO_GRID,5.0,5.0,DE,
65157,47793221,2025-03-01,aFRR,NEG_067,51.6,PROVIDER_TO_GRID,5.0,5.0,DE,
65158,47793222,2025-03-01,aFRR,NEG_067,51.52,PROVIDER_TO_GRID,5.0,5.0,DE,
65159,47793223,2025-03-01,aFRR,NEG_067,51.42,PROVIDER_TO_GRID,5.0,5.0,DE,
65160,47793224,2025-03-01,aFRR,NEG_067,51.37,PROVIDER_TO_GRID,5.0,5.0,DE,
65161,47793225,2025-03-01,aFRR,NEG_067,51.33,PROVIDER_TO_GRID,5.0,5.0,DE,
65162,47793226,2025-03-01,aFRR,NEG_067,51.2,PROVIDER_TO_GRID,5.0,5.0,DE,
65163,47793227,2025-03-01,aFRR,NEG_067,51.12,PROVIDER_TO_GRID,5.0,5.0,DE,
65164,47793228,2025-03-01,aFRR,NEG_067,355.7,GRID_TO_PROVIDER,1.0,1.0,DE,
65165,47793229,2025-03-01,aFRR,NEG_067,357.52,GRID_TO_PROVIDER,1.0,1.0,DE,
65166,47793230,2025-03-01,aFRR,NEG_067,359.35,GRID_TO_PROVIDER,1.0,1.0,DE,
65167,47793231,2025-03-01,aFRR,NEG_067,361.17,GRID_TO_PROVIDER,1.0,1.0,DE,
65168,47793232,2025-03-01,aFRR,NEG_067,363.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65169,47793233,2025-03-01,aFRR,NEG_067,364.82,GRID_TO_PROVIDER,1.0,1.0,DE,
65170,47793234,2025-03-01,aFRR,NEG_067,366.64,GRID_TO_PROVIDER,1.0,1.0,DE,
65171,47793235,2025-03-01,aFRR,NEG_067,368.47,GRID_TO_PROVIDER,1.0,1.0,DE,
65172,47793236,2025-03-01,aFRR,NEG_067,370.29,GRID_TO_PROVIDER,1.0,1.0,DE,
65173,47793237,2025-03-01,aFRR,NEG_067,372.11,GRID_TO_PROVIDER,1.0,1.0,DE,
65174,47793238,2025-03-01,aFRR,NEG_067,373.94,GRID_TO_PROVIDER,1.0,1.0,DE,
65175,47793239,2025-03-01,aFRR,NEG_067,375.76,GRID_TO_PROVIDER,1.0,1.0,DE,
65176,47793240,2025-03-01,aFRR,NEG_067,377.58,GRID_TO_PROVIDER,1.0,1.0,DE,
65177,47793241,2025-03-01,aFRR,NEG_067,379.41,GRID_TO_PROVIDER,1.0,1.0,DE,
65178,47793242,2025-03-01,aFRR,NEG_067,381.23,GRID_TO_PROVIDER,1.0,1.0,DE,
65179,47793243,2025-03-01,aFRR,NEG_067,383.05,GRID_TO_PROVIDER,1.0,1.0,DE,
65180,47793244,2025-03-01,aFRR,NEG_067,384.88,GRID_TO_PROVIDER,1.0,1.0,DE,
65181,47793245,2025-03-01,aFRR,NEG_067,386.7,GRID_TO_PROVIDER,1.0,1.0,DE,
65182,47793246,2025-03-01,aFRR,NEG_067,388.52,GRID_TO_PROVIDER,1.0,1.0,DE,
65183,47793247,2025-03-01,aFRR,NEG_067,390.35,GRID_TO_PROVIDER,1.0,1.0,DE,
65184,47793248,2025-03-01,aFRR,NEG_067,392.17,GRID_TO_PROVIDER,1.0,1.0,DE,
65185,47793249,2025-03-01,aFRR,NEG_067,394.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65186,47793250,2025-03-01,aFRR,NEG_067,395.82,GRID_TO_PROVIDER,1.0,1.0,DE,
65187,47793251,2025-03-01,aFRR,NEG_067,397.64,GRID_TO_PROVIDER,1.0,1.0,DE,
65188,47793252,2025-03-01,aFRR,NEG_067,399.47,GRID_TO_PROVIDER,1.0,1.0,DE,
65189,47793253,2025-03-01,aFRR,NEG_067,401.29,GRID_TO_PROVIDER,1.0,1.0,DE,
65190,47793254,2025-03-01,aFRR,NEG_067,403.11,GRID_TO_PROVIDER,1.0,1.0,DE,
65191,47793255,2025-03-01,aFRR,NEG_067,404.94,GRID_TO_PROVIDER,1.0,1.0,DE,
65192,47793256,2025-03-01,aFRR,NEG_067,406.76,GRID_TO_PROVIDER,1.0,1.0,DE,
65193,47793257,2025-03-01,aFRR,NEG_067,450.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65194,47793258,2025-03-01,aFRR,NEG_067,450.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65195,47793259,2025-03-01,aFRR,NEG_067,450.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65196,47793260,2025-03-01,aFRR,NEG_067,450.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65197,47793261,2025-03-01,aFRR,NEG_067,450.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65198,47793262,2025-03-01,aFRR,NEG_067,450.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65199,47793263,2025-03-01,aFRR,NEG_067,450.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65200,47793264,2025-03-01,aFRR,NEG_067,500.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65201,47793265,2025-03-01,aFRR,NEG_067,500.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65202,47793266,2025-03-01,aFRR,NEG_067,500.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65203,47793267,2025-03-01,aFRR,NEG_067,10873.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65204,47793268,2025-03-01,aFRR,NEG_067,12328.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65205,47793269,2025-03-01,aFRR,NEG_067,12813.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65206,47793270,2025-03-01,aFRR,NEG_067,14267.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65207,47793271,2025-03-01,aFRR,NEG_067,79.17,PROVIDER_TO_GRID,80.0,80.0,DE,
65208,47793272,2025-03-01,aFRR,NEG_067,79.16,PROVIDER_TO_GRID,40.0,40.0,DE,
65209,47793273,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65210,47793274,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65211,47793275,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65212,47793276,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65213,47793277,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65214,47793278,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65215,47793279,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65216,47793280,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65217,47793281,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65218,47793282,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65219,47793283,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65220,47793284,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65221,47793285,2025-03-01,aFRR,NEG_067,301.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65222,47793286,2025-03-01,aFRR,NEG_067,324.7,GRID_TO_PROVIDER,1.0,1.0,DE,
65223,47793287,2025-03-01,aFRR,NEG_067,326.52,GRID_TO_PROVIDER,1.0,1.0,DE,
65224,47793288,2025-03-01,aFRR,NEG_067,328.35,GRID_TO_PROVIDER,1.0,1.0,DE,
65225,47793289,2025-03-01,aFRR,NEG_067,330.17,GRID_TO_PROVIDER,1.0,1.0,DE,
65226,47793290,2025-03-01,aFRR,NEG_067,332.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65227,47793291,2025-03-01,aFRR,NEG_067,333.82,GRID_TO_PROVIDER,1.0,1.0,DE,
65228,47793292,2025-03-01,aFRR,NEG_067,49.47,GRID_TO_PROVIDER,1.0,1.0,DE,
65229,47793293,2025-03-01,aFRR,NEG_067,49.47,GRID_TO_PROVIDER,1.0,1.0,DE,
65230,47793294,2025-03-01,aFRR,NEG_067,49.47,GRID_TO_PROVIDER,1.0,1.0,DE,
65231,47793295,2025-03-01,aFRR,NEG_067,329.78,GRID_TO_PROVIDER,1.0,1.0,DE,
65232,47793296,2025-03-01,aFRR,NEG_067,329.78,GRID_TO_PROVIDER,1.0,1.0,DE,
65233,47793297,2025-03-01,aFRR,NEG_067,329.78,GRID_TO_PROVIDER,1.0,1.0,DE,
65234,47793298,2025-03-01,aFRR,NEG_067,329.78,GRID_TO_PROVIDER,1.0,1.0,DE,
65235,47793299,2025-03-01,aFRR,NEG_067,329.78,GRID_TO_PROVIDER,1.0,1.0,DE,
65236,47793300,2025-03-01,aFRR,NEG_067,329.78,GRID_TO_PROVIDER,1.0,1.0,DE,
65237,47793301,2025-03-01,aFRR,NEG_067,329.78,GRID_TO_PROVIDER,1.0,1.0,DE,
65238,47793302,2025-03-01,aFRR,NEG_067,329.78,GRID_TO_PROVIDER,1.0,1.0,DE,
65239,47793303,2025-03-01,aFRR,NEG_067,329.78,GRID_TO_PROVIDER,1.0,1.0,DE,
65240,47793304,2025-03-01,aFRR,NEG_067,329.78,GRID_TO_PROVIDER,1.0,1.0,DE,
65241,47793305,2025-03-01,aFRR,NEG_067,210.0,GRID_TO_PROVIDER,40.0,40.0,DE,
65242,47793306,2025-03-01,aFRR,NEG_067,4990.0,GRID_TO_PROVIDER,5.0,5.0,DE,
65243,47793307,2025-03-01,aFRR,NEG_067,325.0,GRID_TO_PROVIDER,3.0,3.0,DE,
65244,47793308,2025-03-01,aFRR,NEG_067,400.0,GRID_TO_PROVIDER,2.0,2.0,DE,
65245,47793309,2025-03-01,aFRR,NEG_067,500.0,GRID_TO_PROVIDER,3.0,3.0,DE,
65246,47793310,2025-03-01,aFRR,NEG_067,700.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65247,47793311,2025-03-01,aFRR,NEG_067,15000.0,GRID_TO_PROVIDER,3.0,3.0,DE,
65248,47793312,2025-03-01,aFRR,NEG_067,152.5,GRID_TO_PROVIDER,10.0,10.0,DE,
65249,47793313,2025-03-01,aFRR,NEG_067,275.0,GRID_TO_PROVIDER,5.0,5.0,DE,
65250,47793314,2025-03-01,aFRR,NEG_067,323.13,GRID_TO_PROVIDER,1.0,1.0,DE,
65251,47793315,2025-03-01,aFRR,NEG_067,343.75,GRID_TO_PROVIDER,6.0,6.0,DE,
65252,47793316,2025-03-01,aFRR,NEG_067,431.85,GRID_TO_PROVIDER,1.0,1.0,DE,
65253,47793317,2025-03-01,aFRR,NEG_067,548.62,GRID_TO_PROVIDER,9.0,9.0,DE,
65254,47793318,2025-03-01,aFRR,NEG_067,1300.0,GRID_TO_PROVIDER,5.0,5.0,DE,
65255,47793319,2025-03-01,aFRR,NEG_067,300.0,GRID_TO_PROVIDER,34.0,34.0,DE,
65256,47793320,2025-03-01,aFRR,NEG_067,510.0,GRID_TO_PROVIDER,3.0,3.0,DE,
65257,47793321,2025-03-01,aFRR,NEG_067,666.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65258,47793322,2025-03-01,aFRR,NEG_067,25.0,PROVIDER_TO_GRID,20.0,20.0,DE,
65259,47793323,2025-03-01,aFRR,NEG_067,10.0,GRID_TO_PROVIDER,20.0,20.0,DE,
65260,47793324,2025-03-01,aFRR,NEG_067,300.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65261,47793325,2025-03-01,aFRR,NEG_067,300.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65262,47793326,2025-03-01,aFRR,NEG_067,300.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65263,47793327,2025-03-01,aFRR,NEG_067,300.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65264,47793328,2025-03-01,aFRR,NEG_067,300.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65265,47793329,2025-03-01,aFRR,NEG_067,300.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65266,47793330,2025-03-01,aFRR,NEG_067,300.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65267,47793331,2025-03-01,aFRR,NEG_067,22.72,PROVIDER_TO_GRID,5.0,5.0,DE,
65268,47793332,2025-03-01,aFRR,NEG_067,22.13,PROVIDER_TO_GRID,5.0,5.0,DE,
65269,47793333,2025-03-01,aFRR,NEG_067,21.42,PROVIDER_TO_GRID,5.0,5.0,DE,
65270,47793334,2025-03-01,aFRR,NEG_067,20.84,PROVIDER_TO_GRID,5.0,5.0,DE,
65271,47793335,2025-03-01,aFRR,NEG_067,20.37,PROVIDER_TO_GRID,5.0,5.0,DE,
65272,47793336,2025-03-01,aFRR,NEG_067,19.72,PROVIDER_TO_GRID,5.0,5.0,DE,
65273,47793337,2025-03-01,aFRR,NEG_067,19.01,PROVIDER_TO_GRID,5.0,5.0,DE,
65274,47793338,2025-03-01,aFRR,NEG_067,18.42,PROVIDER_TO_GRID,5.0,5.0,DE,
65275,47793339,2025-03-01,aFRR,NEG_067,17.88,PROVIDER_TO_GRID,5.0,5.0,DE,
65276,47793340,2025-03-01,aFRR,NEG_067,17.31,PROVIDER_TO_GRID,5.0,5.0,DE,
65277,47793341,2025-03-01,aFRR,NEG_067,16.71,PROVIDER_TO_GRID,5.0,5.0,DE,
65278,47793342,2025-03-01,aFRR,NEG_067,16.17,PROVIDER_TO_GRID,5.0,5.0,DE,
65279,47793343,2025-03-01,aFRR,NEG_067,15.46,PROVIDER_TO_GRID,5.0,5.0,DE,
65280,47793344,2025-03-01,aFRR,NEG_067,14.82,PROVIDER_TO_GRID,5.0,5.0,DE,
65281,47793345,2025-03-01,aFRR,NEG_067,14.27,PROVIDER_TO_GRID,5.0,5.0,DE,
65282,47793346,2025-03-01,aFRR,NEG_067,13.76,PROVIDER_TO_GRID,5.0,5.0,DE,
65283,47793347,2025-03-01,aFRR,NEG_067,13.05,PROVIDER_TO_GRID,5.0,5.0,DE,
65284,47793348,2025-03-01,aFRR,NEG_067,12.52,PROVIDER_TO_GRID,5.0,5.0,DE,
65285,47793349,2025-03-01,aFRR,NEG_067,12.11,PROVIDER_TO_GRID,5.0,5.0,DE,
65286,47793350,2025-03-01,aFRR,NEG_067,11.95,PROVIDER_TO_GRID,5.0,5.0,DE,
65287,47793351,2025-03-01,aFRR,NEG_067,11.34,PROVIDER_TO_GRID,5.0,5.0,DE,
65288,47793352,2025-03-01,aFRR,NEG_067,10.63,PROVIDER_TO_GRID,5.0,5.0,DE,
65289,47793353,2025-03-01,aFRR,NEG_067,350.23,GRID_TO_PROVIDER,1.0,1.0,DE,
65290,47793354,2025-03-01,aFRR,NEG_067,352.05,GRID_TO_PROVIDER,1.0,1.0,DE,
65291,47793355,2025-03-01,aFRR,NEG_067,353.88,GRID_TO_PROVIDER,1.0,1.0,DE,
65292,47793356,2025-03-01,aFRR,NEG_067,500.0,GRID_TO_PROVIDER,5.0,5.0,DE,
65293,47793357,2025-03-01,aFRR,NEG_067,500.0,GRID_TO_PROVIDER,5.0,5.0,DE,
65294,47793358,2025-03-01,aFRR,NEG_067,500.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65295,47793359,2025-03-01,aFRR,NEG_067,2000.0,GRID_TO_PROVIDER,5.0,5.0,DE,
65296,47793360,2025-03-01,aFRR,NEG_067,2000.0,GRID_TO_PROVIDER,5.0,5.0,DE,
65297,47793361,2025-03-01,aFRR,NEG_067,170.78,GRID_TO_PROVIDER,1.0,1.0,DE,
65298,47793362,2025-03-01,aFRR,NEG_067,213.12,GRID_TO_PROVIDER,1.0,1.0,DE,
65299,47793363,2025-03-01,aFRR,NEG_067,9999.0,GRID_TO_PROVIDER,5.0,5.0,DE,
65300,47793364,2025-03-01,aFRR,NEG_067,100.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65301,47793365,2025-03-01,aFRR,NEG_067,225.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65302,47793366,2025-03-01,aFRR,NEG_067,230.47,GRID_TO_PROVIDER,1.0,1.0,DE,
65303,47793367,2025-03-01,aFRR,NEG_067,235.95,GRID_TO_PROVIDER,1.0,1.0,DE,
65304,47793368,2025-03-01,aFRR,NEG_067,241.42,GRID_TO_PROVIDER,1.0,1.0,DE,
65305,47793369,2025-03-01,aFRR,NEG_067,246.9,GRID_TO_PROVIDER,1.0,1.0,DE,
65306,47793370,2025-03-01,aFRR,NEG_067,252.38,GRID_TO_PROVIDER,1.0,1.0,DE,
65307,47793371,2025-03-01,aFRR,NEG_067,257.85,GRID_TO_PROVIDER,1.0,1.0,DE,
65308,47793372,2025-03-01,aFRR,NEG_067,263.33,GRID_TO_PROVIDER,1.0,1.0,DE,
65309,47793373,2025-03-01,aFRR,NEG_067,268.8,GRID_TO_PROVIDER,1.0,1.0,DE,
65310,47793374,2025-03-01,aFRR,NEG_067,274.28,GRID_TO_PROVIDER,1.0,1.0,DE,
65311,47793375,2025-03-01,aFRR,NEG_067,279.76,GRID_TO_PROVIDER,1.0,1.0,DE,
65312,47793376,2025-03-01,aFRR,NEG_067,285.23,GRID_TO_PROVIDER,1.0,1.0,DE,
65313,47793377,2025-03-01,aFRR,NEG_067,290.71,GRID_TO_PROVIDER,1.0,1.0,DE,
65314,47793378,2025-03-01,aFRR,NEG_067,296.19,GRID_TO_PROVIDER,1.0,1.0,DE,
65315,47793379,2025-03-01,aFRR,NEG_067,300.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65316,47793380,2025-03-01,aFRR,NEG_067,301.66,GRID_TO_PROVIDER,1.0,1.0,DE,
65317,47793381,2025-03-01,aFRR,NEG_067,307.14,GRID_TO_PROVIDER,1.0,1.0,DE,
65318,47793382,2025-03-01,aFRR,NEG_067,312.61,GRID_TO_PROVIDER,1.0,1.0,DE,
65319,47793383,2025-03-01,aFRR,NEG_067,318.09,GRID_TO_PROVIDER,1.0,1.0,DE,
65320,47793384,2025-03-01,aFRR,NEG_067,323.57,GRID_TO_PROVIDER,1.0,1.0,DE,
65321,47793385,2025-03-01,aFRR,NEG_067,329.04,GRID_TO_PROVIDER,1.0,1.0,DE,
65322,47793386,2025-03-01,aFRR,NEG_067,334.52,GRID_TO_PROVIDER,1.0,1.0,DE,
65323,47793387,2025-03-01,aFRR,NEG_067,340.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65324,47793388,2025-03-01,aFRR,NEG_067,345.47,GRID_TO_PROVIDER,1.0,1.0,DE,
65325,47793389,2025-03-01,aFRR,NEG_067,350.95,GRID_TO_PROVIDER,1.0,1.0,DE,
65326,47793390,2025-03-01,aFRR,NEG_067,356.42,GRID_TO_PROVIDER,1.0,1.0,DE,
65327,47793391,2025-03-01,aFRR,NEG_067,361.9,GRID_TO_PROVIDER,1.0,1.0,DE,
65328,47793392,2025-03-01,aFRR,NEG_067,367.38,GRID_TO_PROVIDER,1.0,1.0,DE,
65329,47793393,2025-03-01,aFRR,NEG_067,372.85,GRID_TO_PROVIDER,1.0,1.0,DE,
65330,47793394,2025-03-01,aFRR,NEG_067,378.33,GRID_TO_PROVIDER,1.0,1.0,DE,
65331,47793395,2025-03-01,aFRR,NEG_067,500.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65332,47793396,2025-03-01,aFRR,NEG_067,500.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65333,47793397,2025-03-01,aFRR,NEG_067,595.23,GRID_TO_PROVIDER,1.0,1.0,DE,
65334,47793398,2025-03-01,aFRR,NEG_067,600.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65335,47793399,2025-03-01,aFRR,NEG_067,600.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65336,47793400,2025-03-01,aFRR,NEG_067,600.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65337,47793401,2025-03-01,aFRR,NEG_067,600.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65338,47793402,2025-03-01,aFRR,NEG_067,15000.0,GRID_TO_PROVIDER,1.0,1.0,DE,
65339,47793403,2025-03-01,aFRR,NEG_067,15000.0,GRID_TO_PROVIDER,1.0,1.0,DE,
