id,DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
20260226046-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_046,-300.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_046,-188.61,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_046,-40.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_046,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_046,189.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_009-1,2026-02-26,aFRR,POS_046,165.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_046,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_046,400.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_043-1,2026-02-26,aFRR,POS_046,90.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_046,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_046,130.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_046,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_046,599.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_046,130.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_046,300.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_046,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_097-1,2026-02-26,aFRR,POS_046,85.0,PROVIDER_TO_GRID,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_046,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226046-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_046,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_047,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_047,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_047,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_047,-500.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_047,10.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_047,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_047,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_047,-29.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_047,-500.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_047,-300.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_047,-203.2,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_047,-40.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_047,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_047,189.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_009-1,2026-02-26,aFRR,POS_047,165.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_047,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_047,400.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_043-1,2026-02-26,aFRR,POS_047,90.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_047,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_047,130.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_047,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_047,599.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_047,130.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_047,300.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_047,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_097-1,2026-02-26,aFRR,POS_047,85.0,PROVIDER_TO_GRID,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_047,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226047-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_047,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_048,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_048,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_048,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_048,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_048,-500.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_009-1,2026-02-26,aFRR,POS_048,165.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_048,400.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_048,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_048,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_048,-29.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_048,-29.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_048,-231.21,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_043-1,2026-02-26,aFRR,POS_048,90.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_048,599.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_048,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_048,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_097-1,2026-02-26,aFRR,POS_048,85.0,PROVIDER_TO_GRID,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_048,-40.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_048,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_048,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_048,130.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_048,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_048,-500.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_048,189.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_048,130.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_048,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_048,-500.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226048-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_048,300.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_049,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_049,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_049,10.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_049,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_049,-29.0,GRID_TO_PROVIDER,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_049,-210.55,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_049,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_049,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_043-1,2026-02-26,aFRR,POS_049,90.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_049,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_049,599.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_097-1,2026-02-26,aFRR,POS_049,85.0,PROVIDER_TO_GRID,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_049,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_049,-500.0,GRID_TO_PROVIDER,13.0,13.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_009-1,2026-02-26,aFRR,POS_049,165.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_049,400.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_049,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_049,-100.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_049,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_049,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_049,130.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_049,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_049,-500.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_049,189.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_049,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_049,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_049,-500.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226049-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_049,300.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_051,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_051,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_051,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_051,-1500.0,GRID_TO_PROVIDER,13.0,13.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_051,-29.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_051,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_051,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_051,-29.0,GRID_TO_PROVIDER,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_051,-1500.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_051,-500.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_051,-250.25,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_051,-100.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_051,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_051,189.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_009-1,2026-02-26,aFRR,POS_051,165.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_051,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_051,400.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_043-1,2026-02-26,aFRR,POS_051,90.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_051,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_051,130.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_051,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_051,599.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_051,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_051,300.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_051,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_097-1,2026-02-26,aFRR,POS_051,85.0,PROVIDER_TO_GRID,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_051,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226051-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_051,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_052,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_052,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_052,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_052,-1500.0,GRID_TO_PROVIDER,13.0,13.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_052,-29.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_052,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_052,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_052,-29.0,GRID_TO_PROVIDER,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_052,-1500.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_052,-500.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_052,-252.04,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_052,-100.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_052,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_052,189.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_009-1,2026-02-26,aFRR,POS_052,165.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_052,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_052,400.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_043-1,2026-02-26,aFRR,POS_052,90.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_052,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_052,130.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_052,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_052,599.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_052,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_052,300.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_052,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_097-1,2026-02-26,aFRR,POS_052,85.0,PROVIDER_TO_GRID,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_052,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226052-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_052,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226053-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_053,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226053-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_053,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
