dataset,timeseries_index,timestamp_utc,period.resolution,period.timeInterval.end,period.timeInterval.start,point.activation_Price.amount,point.imbalance_Price.category,point.position,ts.businessType,ts.currency_Unit.name,ts.curveType,ts.flowDirection.direction,ts.mRID,ts.mktPSRType.psrType,ts.price_Measure_Unit.name,ts.standard_MarketProduct.marketProductType
activated_balancing_prices,2,2026-02-26T13:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-30.0702,A06,55,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T13:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-13.2145,A06,56,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T14:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-2.3352,A06,57,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T14:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,1.8299,A06,58,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T14:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,9.6969,A06,59,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T14:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,10.1579,A06,60,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T15:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,8.8434,A06,61,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T15:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,32.56,A06,62,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T15:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,63,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T15:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,14.7,A06,64,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T16:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,26.5112,A06,65,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T16:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,35.0982,A06,66,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T16:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,34.8543,A06,67,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T16:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,10.06,A06,68,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T17:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,33.0882,A06,69,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T17:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,34.9977,A06,70,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T17:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,35.0299,A06,71,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T17:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,34.74,A06,72,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T18:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,35.0196,A06,73,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T18:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,34.1643,A06,74,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T18:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,75,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T18:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,34.9542,A06,76,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T19:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,35.6222,A06,77,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T19:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,78,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T19:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,34.9473,A06,79,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T19:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,35.0228,A06,80,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T20:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,34.832,A06,81,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T20:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,35.0544,A06,82,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T20:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,34.8419,A06,83,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T20:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,35.0119,A06,84,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T21:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,34.8474,A06,85,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T21:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,9.985,A06,86,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T21:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,8.9552,A06,87,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T21:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,9.1633,A06,88,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T22:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,7.7255,A06,89,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T22:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,7.6478,A06,90,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T22:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,9.9846,A06,91,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T22:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,9.78,A06,92,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T23:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,6.037,A06,93,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T23:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,8.2202,A06,94,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T23:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,7.278,A06,95,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T23:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,8.0671,A06,96,A96,EUR,A03,A02,2,A04,MWH,A01
