deliveryDay,period,deliveryStart,deliveryEnd,price,priceWeightedAverage,priceAverage,lastPrice,minimalPrice,maximalPrice,successfulVolume,purchaseSuccessfulVolume,saleSuccessfulVolume
2025-07-18,9,2025-07-18T00:00:00Z,2025-07-18T00:15:00Z,92.7,92.7,96.55,95.02,87.0,108.96,292.7,94.1,198.6
2025-07-18,10,2025-07-18T00:15:00Z,2025-07-18T00:30:00Z,96.26,96.26,96.26,93.81,93.81,100.0,15.3,3.3,12.0
2025-07-18,11,2025-07-18T00:30:00Z,2025-07-18T00:45:00Z,94.36,94.36,96.04,90.45,90.45,106.0,58.9,35.4,23.5
2025-07-18,12,2025-07-18T00:45:00Z,2025-07-18T01:00:00Z,84.79,84.79,90.33,91.56,68.0,102.0,58.8,29.5,29.3
2025-07-18,13,2025-07-18T01:00:00Z,2025-07-18T01:15:00Z,100.53,100.53,100.5,104.11,97.82,104.11,15.0,6.0,9.0
2025-07-18,14,2025-07-18T01:15:00Z,2025-07-18T01:30:00Z,97.22,97.22,97.08,97.68,93.55,101.0,15.1,1.0,14.1
2025-07-18,15,2025-07-18T01:30:00Z,2025-07-18T01:45:00Z,96.81,96.81,97.59,95.38,95.38,101.0,20.6,7.8,12.8
2025-07-18,16,2025-07-18T01:45:00Z,2025-07-18T02:00:00Z,97.86,97.86,97.78,97.2,97.2,99.76,7.0,3.0,4.0
2025-07-18,17,2025-07-18T02:00:00Z,2025-07-18T02:15:00Z,95.01,95.01,95.01,95.01,95.01,95.01,4.0,0.0,4.0
2025-07-18,18,2025-07-18T02:15:00Z,2025-07-18T02:30:00Z,93.06,93.06,92.96,88.54,88.54,97.01,7.6,0.0,7.6
2025-07-18,19,2025-07-18T02:30:00Z,2025-07-18T02:45:00Z,101.62,101.62,101.86,103.2,99.29,103.2,13.0,7.0,6.0
2025-07-18,20,2025-07-18T02:45:00Z,2025-07-18T03:00:00Z,106.59,106.59,105.8,101.24,101.11,112.0,30.0,26.0,4.0
2025-07-18,21,2025-07-18T03:00:00Z,2025-07-18T03:15:00Z,90.36,90.36,89.41,103.0,75.0,103.0,67.0,32.0,35.0
2025-07-18,22,2025-07-18T03:15:00Z,2025-07-18T03:30:00Z,99.47,99.47,99.47,99.47,99.47,99.47,4.0,0.0,4.0
2025-07-18,23,2025-07-18T03:30:00Z,2025-07-18T03:45:00Z,110.3,110.3,110.44,107.33,107.33,112.0,11.0,0.0,11.0
2025-07-18,24,2025-07-18T03:45:00Z,2025-07-18T04:00:00Z,113.37,113.37,114.78,108.2,108.07,129.4,76.1,50.1,26.0
2025-07-18,25,2025-07-18T04:00:00Z,2025-07-18T04:15:00Z,108.4,108.4,109.72,104.66,104.66,129.99,132.2,41.0,91.2
2025-07-18,26,2025-07-18T04:15:00Z,2025-07-18T04:30:00Z,117.99,117.99,117.77,115.4,114.2,129.97,31.8,13.8,18.0
2025-07-18,27,2025-07-18T04:30:00Z,2025-07-18T04:45:00Z,120.99,120.99,121.99,122.6,117.53,124.7,61.6,43.6,18.0
2025-07-18,28,2025-07-18T04:45:00Z,2025-07-18T05:00:00Z,119.22,119.22,117.72,115.3,109.68,129.8,103.2,47.4,55.8
2025-07-18,29,2025-07-18T05:00:00Z,2025-07-18T05:15:00Z,128.02,128.02,125.01,122.52,122.46,138.0,74.6,21.0,53.6
2025-07-18,30,2025-07-18T05:15:00Z,2025-07-18T05:30:00Z,121.43,121.43,120.68,120.81,117.47,124.16,44.2,13.0,31.2
2025-07-18,31,2025-07-18T05:30:00Z,2025-07-18T05:45:00Z,108.32,108.32,108.85,104.59,103.96,114.58,68.4,33.4,35.0
2025-07-18,32,2025-07-18T05:45:00Z,2025-07-18T06:00:00Z,101.84,101.84,100.67,101.8,74.32,111.95,62.7,28.7,34.0
2025-07-18,33,2025-07-18T06:00:00Z,2025-07-18T06:15:00Z,134.79,134.79,134.93,132.13,121.4,142.0,71.1,25.8,45.3
2025-07-18,34,2025-07-18T06:15:00Z,2025-07-18T06:30:00Z,112.1,112.1,111.14,102.98,100.5,115.21,27.7,7.5,20.2
2025-07-18,35,2025-07-18T06:30:00Z,2025-07-18T06:45:00Z,94.3,94.3,95.28,91.03,88.45,101.5,56.0,27.6,28.4
2025-07-18,36,2025-07-18T06:45:00Z,2025-07-18T07:00:00Z,75.96,75.96,76.97,73.36,69.82,82.09,73.2,36.0,37.2
2025-07-18,37,2025-07-18T07:00:00Z,2025-07-18T07:15:00Z,109.99,109.99,110.01,105.76,103.4,126.64,38.9,17.2,21.7
2025-07-18,38,2025-07-18T07:15:00Z,2025-07-18T07:30:00Z,104.93,104.93,106.26,109.99,98.13,109.99,36.9,16.6,20.3
2025-07-18,39,2025-07-18T07:30:00Z,2025-07-18T07:45:00Z,85.34,85.34,84.76,78.15,77.67,101.47,50.8,31.8,19.0
2025-07-18,40,2025-07-18T07:45:00Z,2025-07-18T08:00:00Z,79.09,79.09,78.78,87.66,65.03,90.39,72.6,38.0,34.6
2025-07-18,41,2025-07-18T08:00:00Z,2025-07-18T08:15:00Z,93.92,93.92,94.25,100.3,84.33,105.81,31.8,11.4,20.4
2025-07-18,42,2025-07-18T08:15:00Z,2025-07-18T08:30:00Z,83.12,83.12,84.17,89.0,81.32,89.0,28.2,8.1,20.1
2025-07-18,43,2025-07-18T08:30:00Z,2025-07-18T08:45:00Z,76.3,76.3,78.52,91.06,70.02,91.06,34.8,10.5,24.3
2025-07-18,44,2025-07-18T08:45:00Z,2025-07-18T09:00:00Z,65.85,65.85,68.47,71.97,61.11,76.0,29.5,6.5,23.0
2025-07-18,45,2025-07-18T09:00:00Z,2025-07-18T09:15:00Z,91.41,91.41,90.77,92.36,82.34,94.61,27.1,7.0,20.1
2025-07-18,46,2025-07-18T09:15:00Z,2025-07-18T09:30:00Z,88.16,88.16,87.5,82.0,82.0,89.09,21.6,2.2,19.4
2025-07-18,47,2025-07-18T09:30:00Z,2025-07-18T09:45:00Z,80.06,80.06,79.36,81.1,74.0,81.4,28.4,7.0,21.4
2025-07-18,48,2025-07-18T09:45:00Z,2025-07-18T10:00:00Z,71.14,71.14,71.4,72.54,67.18,74.1,44.0,17.7,26.3
2025-07-18,49,2025-07-18T10:00:00Z,2025-07-18T10:15:00Z,39.96,39.96,60.37,1.0,1.0,90.0,21.0,9.9,11.1
2025-07-18,50,2025-07-18T10:15:00Z,2025-07-18T10:30:00Z,78.54,78.54,77.75,80.99,73.0,81.72,9.5,0.5,9.0
2025-07-18,51,2025-07-18T10:30:00Z,2025-07-18T10:45:00Z,71.56,71.56,72.12,74.0,70.0,74.72,16.3,0.3,16.0
2025-07-18,52,2025-07-18T10:45:00Z,2025-07-18T11:00:00Z,63.12,63.12,64.63,51.6,47.89,71.2,31.4,10.0,21.4
2025-07-18,53,2025-07-18T11:00:00Z,2025-07-18T11:15:00Z,60.5,60.5,62.62,1.0,1.0,81.0,40.7,21.7,19.0
2025-07-18,54,2025-07-18T11:15:00Z,2025-07-18T11:30:00Z,66.01,66.01,69.5,63.57,56.19,77.0,18.2,13.0,5.2
2025-07-18,55,2025-07-18T11:30:00Z,2025-07-18T11:45:00Z,67.13,67.13,65.88,62.37,51.96,75.14,28.3,21.9,6.4
2025-07-18,56,2025-07-18T11:45:00Z,2025-07-18T12:00:00Z,49.48,49.48,50.95,41.7,41.05,69.31,44.7,7.0,37.7
2025-07-18,57,2025-07-18T12:00:00Z,2025-07-18T12:15:00Z,56.46,56.46,56.61,60.58,49.47,69.05,43.9,26.1,17.8
2025-07-18,58,2025-07-18T12:15:00Z,2025-07-18T12:30:00Z,73.02,73.02,68.64,80.0,58.3,80.0,19.8,15.5,4.3
2025-07-18,59,2025-07-18T12:30:00Z,2025-07-18T12:45:00Z,75.85,75.85,73.97,86.95,65.19,86.95,4.7,4.0,0.7
2025-07-18,60,2025-07-18T12:45:00Z,2025-07-18T13:00:00Z,78.29,78.29,77.08,83.68,64.23,87.54,71.5,22.5,49.0
2025-07-18,61,2025-07-18T13:00:00Z,2025-07-18T13:15:00Z,59.9,59.9,59.23,66.79,50.25,71.77,15.3,1.0,14.3
2025-07-18,62,2025-07-18T13:15:00Z,2025-07-18T13:30:00Z,65.34,65.34,65.96,58.93,58.93,70.4,2.1,1.0,1.1
2025-07-18,63,2025-07-18T13:30:00Z,2025-07-18T13:45:00Z,79.36,79.36,78.96,80.42,76.33,80.42,4.8,3.0,1.8
2025-07-18,64,2025-07-18T13:45:00Z,2025-07-18T14:00:00Z,85.45,85.45,82.12,76.74,76.0,98.18,48.6,15.3,33.3
2025-07-18,65,2025-07-18T14:00:00Z,2025-07-18T14:15:00Z,71.97,71.97,72.11,74.21,59.76,79.74,56.8,34.2,22.6
2025-07-18,66,2025-07-18T14:15:00Z,2025-07-18T14:30:00Z,80.15,80.15,79.79,78.26,72.7,88.5,36.1,28.2,7.9
2025-07-18,67,2025-07-18T14:30:00Z,2025-07-18T14:45:00Z,89.76,89.76,90.2,82.21,79.67,113.14,65.4,35.5,29.9
2025-07-18,68,2025-07-18T14:45:00Z,2025-07-18T15:00:00Z,106.01,106.01,109.99,110.0,87.95,149.23,95.7,36.1,59.6
2025-07-18,69,2025-07-18T15:00:00Z,2025-07-18T15:15:00Z,85.13,85.13,89.05,95.98,72.42,102.99,108.4,72.2,36.2
2025-07-18,70,2025-07-18T15:15:00Z,2025-07-18T15:30:00Z,100.12,100.12,99.48,101.01,80.52,132.74,96.0,69.3,26.7
2025-07-18,71,2025-07-18T15:30:00Z,2025-07-18T15:45:00Z,117.03,117.03,131.29,100.0,100.0,159.86,76.2,41.4,34.8
2025-07-18,72,2025-07-18T15:45:00Z,2025-07-18T16:00:00Z,106.16,106.16,129.26,88.0,88.0,153.0,350.8,127.4,223.4
2025-07-18,73,2025-07-18T16:00:00Z,2025-07-18T16:15:00Z,101.58,101.58,86.73,69.11,67.55,119.0,164.5,107.1,57.4
2025-07-18,74,2025-07-18T16:15:00Z,2025-07-18T16:30:00Z,100.94,100.94,97.79,84.8,84.24,119.0,37.5,26.5,11.0
2025-07-18,75,2025-07-18T16:30:00Z,2025-07-18T16:45:00Z,108.4,108.4,111.35,97.62,97.62,137.55,41.1,19.3,21.8
2025-07-18,76,2025-07-18T16:45:00Z,2025-07-18T17:00:00Z,127.36,127.36,144.52,128.01,102.0,174.2,38.9,17.1,21.8
2025-07-18,77,2025-07-18T17:00:00Z,2025-07-18T17:15:00Z,97.71,97.71,94.91,89.88,80.66,110.51,42.4,19.0,23.4
2025-07-18,78,2025-07-18T17:15:00Z,2025-07-18T17:30:00Z,95.03,95.03,98.95,91.1,91.0,133.86,19.8,13.2,6.6
2025-07-18,79,2025-07-18T17:30:00Z,2025-07-18T17:45:00Z,171.48,171.48,171.64,200.0,110.67,200.0,39.7,13.3,26.4
2025-07-18,80,2025-07-18T17:45:00Z,2025-07-18T18:00:00Z,149.24,149.24,155.2,120.1,100.0,181.44,77.2,19.8,57.4
2025-07-18,81,2025-07-18T18:00:00Z,2025-07-18T18:15:00Z,116.78,116.78,90.55,1.0,1.0,149.73,13.0,5.8,7.2
2025-07-18,82,2025-07-18T18:15:00Z,2025-07-18T18:30:00Z,143.28,143.28,139.62,139.0,133.0,150.88,8.1,3.3,4.8
2025-07-18,83,2025-07-18T18:30:00Z,2025-07-18T18:45:00Z,166.08,166.08,161.17,196.8,134.68,196.88,24.2,3.0,21.2
2025-07-18,84,2025-07-18T18:45:00Z,2025-07-18T19:00:00Z,134.87,134.87,137.92,137.42,112.51,178.06,82.1,17.6,64.5
2025-07-18,85,2025-07-18T19:00:00Z,2025-07-18T19:15:00Z,171.66,171.66,172.56,180.0,169.55,182.18,43.2,14.1,29.1
2025-07-18,86,2025-07-18T19:15:00Z,2025-07-18T19:30:00Z,143.61,143.61,151.06,150.0,134.0,163.31,46.1,16.1,30.0
2025-07-18,87,2025-07-18T19:30:00Z,2025-07-18T19:45:00Z,119.96,119.96,120.53,103.03,103.03,157.0,42.6,7.0,35.6
2025-07-18,88,2025-07-18T19:45:00Z,2025-07-18T20:00:00Z,108.4,108.4,113.56,86.47,85.38,139.11,117.3,36.0,81.3
2025-07-18,89,2025-07-18T20:00:00Z,2025-07-18T20:15:00Z,152.59,152.59,155.98,128.0,128.0,173.49,157.6,35.9,121.7
2025-07-18,90,2025-07-18T20:15:00Z,2025-07-18T20:30:00Z,125.54,125.54,126.61,120.0,120.0,132.18,36.8,7.3,29.5
2025-07-18,91,2025-07-18T20:30:00Z,2025-07-18T20:45:00Z,123.12,123.12,100.02,88.11,88.11,134.0,21.2,15.0,6.2
2025-07-18,92,2025-07-18T20:45:00Z,2025-07-18T21:00:00Z,103.72,103.72,106.76,84.44,84.44,115.0,122.6,53.0,69.6
2025-07-18,93,2025-07-18T21:00:00Z,2025-07-18T21:15:00Z,134.36,134.36,134.15,135.0,109.07,172.5,68.7,45.7,23.0
2025-07-18,94,2025-07-18T21:15:00Z,2025-07-18T21:30:00Z,119.58,119.58,118.29,121.9,105.0,121.9,28.8,15.4,13.4
2025-07-18,95,2025-07-18T21:30:00Z,2025-07-18T21:45:00Z,114.57,114.57,114.4,112.87,97.57,123.0,42.3,17.0,25.3
2025-07-18,96,2025-07-18T21:45:00Z,2025-07-18T22:00:00Z,96.91,96.91,100.15,104.09,90.97,105.74,78.9,24.0,54.9
2025-07-19,1,2025-07-18T22:00:00Z,2025-07-18T22:15:00Z,111.58,111.58,115.63,119.52,110.0,119.52,60.6,25.6,35.0
2025-07-19,2,2025-07-18T22:15:00Z,2025-07-18T22:30:00Z,107.54,107.54,105.75,101.54,101.54,110.0,18.9,6.5,12.4
2025-07-19,3,2025-07-18T22:30:00Z,2025-07-18T22:45:00Z,111.19,111.19,109.6,103.89,103.89,116.0,19.2,12.5,6.7
2025-07-19,4,2025-07-18T22:45:00Z,2025-07-18T23:00:00Z,110.5,110.5,100.3,104.98,86.0,145.0,333.2,227.9,105.3
2025-07-19,5,2025-07-18T23:00:00Z,2025-07-18T23:15:00Z,99.4,99.4,104.14,110.89,95.0,110.89,58.8,21.8,37.0
2025-07-19,6,2025-07-18T23:15:00Z,2025-07-18T23:30:00Z,103.94,103.94,103.41,104.6,99.56,104.84,37.7,34.7,3.0
2025-07-19,7,2025-07-18T23:30:00Z,2025-07-18T23:45:00Z,103.14,103.14,106.69,99.43,98.43,128.92,25.0,25.0,0.0
2025-07-19,8,2025-07-18T23:45:00Z,2025-07-19T00:00:00Z,96.77,96.77,95.71,97.1,93.86,99.96,18.3,8.3,10.0
2025-07-19,9,2025-07-19T00:00:00Z,2025-07-19T00:15:00Z,112.53,112.53,112.14,109.7,103.91,127.99,54.7,47.7,7.0
2025-07-19,10,2025-07-19T00:15:00Z,2025-07-19T00:30:00Z,100.27,100.27,100.36,102.17,93.0,106.39,7.6,5.5,2.1
2025-07-19,11,2025-07-19T00:30:00Z,2025-07-19T00:45:00Z,100.89,100.89,102.22,103.5,98.2,122.54,14.3,12.9,1.4
2025-07-19,12,2025-07-19T00:45:00Z,2025-07-19T01:00:00Z,99.65,99.65,99.49,102.17,88.43,109.0,16.3,16.3,0.0
2025-07-19,13,2025-07-19T01:00:00Z,2025-07-19T01:15:00Z,100.11,100.11,99.54,109.38,94.83,109.38,6.9,0.9,6.0
2025-07-19,14,2025-07-19T01:15:00Z,2025-07-19T01:30:00Z,88.45,88.45,91.22,107.67,86.0,107.67,14.0,7.0,7.0
2025-07-19,15,2025-07-19T01:30:00Z,2025-07-19T01:45:00Z,101.21,101.21,101.89,101.05,100.95,106.0,16.0,16.0,0.0
2025-07-19,16,2025-07-19T01:45:00Z,2025-07-19T02:00:00Z,97.15,97.15,96.81,103.64,96.0,103.64,18.0,16.0,2.0
2025-07-19,17,2025-07-19T02:00:00Z,2025-07-19T02:15:00Z,102.19,102.19,102.58,104.25,97.56,104.25,13.0,9.0,4.0
2025-07-19,18,2025-07-19T02:15:00Z,2025-07-19T02:30:00Z,91.11,91.11,88.06,103.83,77.0,104.49,13.1,9.0,4.1
2025-07-19,19,2025-07-19T02:30:00Z,2025-07-19T02:45:00Z,103.77,103.77,103.87,103.74,103.5,104.0,5.0,4.0,1.0
2025-07-19,20,2025-07-19T02:45:00Z,2025-07-19T03:00:00Z,100.63,100.63,100.82,101.52,98.48,108.13,9.9,9.9,0.0
2025-07-19,21,2025-07-19T03:00:00Z,2025-07-19T03:15:00Z,97.36,97.36,96.0,101.13,65.0,102.13,38.0,0.0,38.0
2025-07-19,22,2025-07-19T03:15:00Z,2025-07-19T03:30:00Z,,,,,,,0.0,0.0,0.0
2025-07-19,23,2025-07-19T03:30:00Z,2025-07-19T03:45:00Z,94.79,94.79,95.41,91.98,91.98,105.19,21.4,0.0,21.4
2025-07-19,24,2025-07-19T03:45:00Z,2025-07-19T04:00:00Z,109.32,109.32,106.62,102.8,102.8,129.0,8.2,2.0,6.2
2025-07-19,25,2025-07-19T04:00:00Z,2025-07-19T04:15:00Z,106.63,106.63,106.22,106.3,100.97,108.24,51.2,23.5,27.7
2025-07-19,26,2025-07-19T04:15:00Z,2025-07-19T04:30:00Z,108.24,108.24,109.57,109.64,102.9,113.4,32.7,22.5,10.2
2025-07-19,27,2025-07-19T04:30:00Z,2025-07-19T04:45:00Z,100.77,100.77,101.79,97.12,90.63,107.0,37.8,21.6,16.2
2025-07-19,28,2025-07-19T04:45:00Z,2025-07-19T05:00:00Z,95.55,95.55,95.07,81.62,79.9,110.0,95.3,52.2,43.1
2025-07-19,29,2025-07-19T05:00:00Z,2025-07-19T05:15:00Z,114.22,114.22,117.83,129.2,102.69,129.2,34.5,0.5,34.0
2025-07-19,30,2025-07-19T05:15:00Z,2025-07-19T05:30:00Z,108.48,108.48,107.04,108.8,97.08,109.6,9.5,0.5,9.0
2025-07-19,31,2025-07-19T05:30:00Z,2025-07-19T05:45:00Z,87.61,87.61,84.96,92.21,79.62,92.21,21.0,12.0,9.0
2025-07-19,32,2025-07-19T05:45:00Z,2025-07-19T06:00:00Z,78.68,78.68,78.23,80.13,55.23,82.4,45.9,16.7,29.2
2025-07-19,33,2025-07-19T06:00:00Z,2025-07-19T06:15:00Z,106.53,106.53,106.64,106.1,105.64,106.97,28.6,0.0,28.6
2025-07-19,34,2025-07-19T06:15:00Z,2025-07-19T06:30:00Z,93.32,93.32,93.59,94.26,92.93,94.26,4.4,4.4,0.0
2025-07-19,35,2025-07-19T06:30:00Z,2025-07-19T06:45:00Z,73.09,73.09,72.42,73.0,70.0,80.08,40.3,21.3,19.0
2025-07-19,36,2025-07-19T06:45:00Z,2025-07-19T07:00:00Z,55.34,55.34,54.99,45.25,36.99,63.4,68.6,31.6,37.0
2025-07-19,37,2025-07-19T07:00:00Z,2025-07-19T07:15:00Z,58.3,58.3,74.05,10.0,10.0,88.82,59.7,26.7,33.0
2025-07-19,38,2025-07-19T07:15:00Z,2025-07-19T07:30:00Z,60.49,60.49,61.96,66.58,54.0,66.84,32.0,9.0,23.0
2025-07-19,39,2025-07-19T07:30:00Z,2025-07-19T07:45:00Z,21.81,21.81,24.7,37.28,6.2,47.0,51.0,30.0,21.0
2025-07-19,40,2025-07-19T07:45:00Z,2025-07-19T08:00:00Z,-5.46,-5.46,-6.82,0.0,-9.48,0.0,40.2,34.2,6.0
2025-07-19,41,2025-07-19T08:00:00Z,2025-07-19T08:15:00Z,44.58,44.58,44.58,44.58,44.58,44.58,0.7,0.0,0.7
2025-07-19,42,2025-07-19T08:15:00Z,2025-07-19T08:30:00Z,12.88,12.88,14.35,15.4,11.0,20.0,5.7,5.0,0.7
2025-07-19,43,2025-07-19T08:30:00Z,2025-07-19T08:45:00Z,-0.79,-0.79,-1.41,-0.01,-3.46,-0.01,80.0,80.0,0.0
2025-07-19,44,2025-07-19T08:45:00Z,2025-07-19T09:00:00Z,-11.89,-11.89,-11.26,-11.77,-13.12,-0.82,80.1,80.0,0.1
2025-07-19,45,2025-07-19T09:00:00Z,2025-07-19T09:15:00Z,8.19,8.19,8.38,6.65,2.17,11.71,17.6,3.0,14.6
2025-07-19,46,2025-07-19T09:15:00Z,2025-07-19T09:30:00Z,2.73,2.73,2.15,10.0,-4.67,10.0,20.0,10.0,10.0
2025-07-19,47,2025-07-19T09:30:00Z,2025-07-19T09:45:00Z,-0.87,-0.87,-1.7,0.9,-5.45,1.39,28.2,10.0,18.2
2025-07-19,48,2025-07-19T09:45:00Z,2025-07-19T10:00:00Z,-8.26,-8.26,-9.24,-8.93,-24.59,-1.0,42.3,28.1,14.2
2025-07-19,49,2025-07-19T10:00:00Z,2025-07-19T10:15:00Z,1.41,1.41,1.34,1.77,0.0,4.45,32.4,11.0,21.4
2025-07-19,50,2025-07-19T10:15:00Z,2025-07-19T10:30:00Z,1.4,1.4,0.19,1.58,-5.83,3.87,32.4,23.0,9.4
2025-07-19,51,2025-07-19T10:30:00Z,2025-07-19T10:45:00Z,-0.84,-0.84,-0.19,2.0,-6.0,2.0,32.3,28.0,4.3
2025-07-19,52,2025-07-19T10:45:00Z,2025-07-19T11:00:00Z,-3.4,-3.4,-4.99,-3.43,-10.56,0.0,43.2,39.0,4.2
2025-07-19,53,2025-07-19T11:00:00Z,2025-07-19T11:15:00Z,1.45,1.45,1.48,1.5,-0.53,5.69,24.0,12.0,12.0
2025-07-19,54,2025-07-19T11:15:00Z,2025-07-19T11:30:00Z,-0.14,-0.14,0.49,3.02,-4.5,3.02,14.5,10.0,4.5
2025-07-19,55,2025-07-19T11:30:00Z,2025-07-19T11:45:00Z,0.97,0.97,1.83,1.64,-3.1,5.97,31.3,27.0,4.3
2025-07-19,56,2025-07-19T11:45:00Z,2025-07-19T12:00:00Z,0.88,0.88,0.69,1.2,-0.7,3.0,23.2,16.0,7.2
2025-07-19,57,2025-07-19T12:00:00Z,2025-07-19T12:15:00Z,-1.44,-1.44,-1.63,0.0,-3.46,0.0,9.7,6.8,2.9
2025-07-19,58,2025-07-19T12:15:00Z,2025-07-19T12:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
2025-07-19,59,2025-07-19T12:30:00Z,2025-07-19T12:45:00Z,3.18,3.18,2.31,-1.7,-3.31,27.31,28.1,25.1,3.0
2025-07-19,60,2025-07-19T12:45:00Z,2025-07-19T13:00:00Z,21.91,21.91,16.07,60.0,-1.89,60.0,61.7,48.0,13.7
2025-07-19,61,2025-07-19T13:00:00Z,2025-07-19T13:15:00Z,-0.94,-0.94,-2.2,0.0,-17.7,0.0,28.7,24.5,4.2
2025-07-19,62,2025-07-19T13:15:00Z,2025-07-19T13:30:00Z,39.33,39.33,31.84,36.29,-14.57,94.89,31.2,23.9,7.3
2025-07-19,63,2025-07-19T13:30:00Z,2025-07-19T13:45:00Z,79.66,79.66,65.14,130.0,-4.95,130.0,27.9,8.7,19.2
2025-07-19,64,2025-07-19T13:45:00Z,2025-07-19T14:00:00Z,114.42,114.42,106.17,141.57,25.0,145.39,46.1,21.6,24.5
2025-07-19,65,2025-07-19T14:00:00Z,2025-07-19T14:15:00Z,-5.0,-5.0,-2.09,-1.48,-10.98,46.0,172.2,157.2,15.0
2025-07-19,66,2025-07-19T14:15:00Z,2025-07-19T14:30:00Z,-1.13,-1.13,-1.62,-0.25,-6.5,49.0,40.3,30.3,10.0
2025-07-19,67,2025-07-19T14:30:00Z,2025-07-19T14:45:00Z,47.59,47.59,46.9,61.67,35.16,76.41,64.9,53.1,11.8
2025-07-19,68,2025-07-19T14:45:00Z,2025-07-19T15:00:00Z,76.41,76.41,79.83,68.0,64.94,106.52,141.9,89.1,52.8
2025-07-19,69,2025-07-19T15:00:00Z,2025-07-19T15:15:00Z,45.64,45.64,42.12,94.0,34.28,94.0,30.6,30.4,0.2
2025-07-19,70,2025-07-19T15:15:00Z,2025-07-19T15:30:00Z,62.11,62.11,62.08,59.01,59.01,82.21,58.4,40.4,18.0
2025-07-19,71,2025-07-19T15:30:00Z,2025-07-19T15:45:00Z,106.35,106.35,97.4,93.81,83.45,124.67,111.4,70.6,40.8
2025-07-19,72,2025-07-19T15:45:00Z,2025-07-19T16:00:00Z,118.74,118.74,119.3,95.8,95.8,132.01,121.2,73.4,47.8
2025-07-19,73,2025-07-19T16:00:00Z,2025-07-19T16:15:00Z,75.05,75.05,74.58,53.21,53.21,93.0,85.7,32.7,53.0
2025-07-19,74,2025-07-19T16:15:00Z,2025-07-19T16:30:00Z,85.8,85.8,88.01,70.0,70.0,122.0,56.2,18.5,37.7
2025-07-19,75,2025-07-19T16:30:00Z,2025-07-19T16:45:00Z,104.76,104.76,103.85,111.11,97.01,112.64,112.7,54.5,58.2
2025-07-19,76,2025-07-19T16:45:00Z,2025-07-19T17:00:00Z,132.17,132.17,130.73,135.2,112.93,166.2,59.5,34.2,25.3
2025-07-19,77,2025-07-19T17:00:00Z,2025-07-19T17:15:00Z,122.1,122.1,106.73,99.77,89.85,171.0,37.4,18.0,19.4
2025-07-19,78,2025-07-19T17:15:00Z,2025-07-19T17:30:00Z,133.0,133.0,133.0,133.0,133.0,133.0,6.0,3.0,3.0
2025-07-19,79,2025-07-19T17:30:00Z,2025-07-19T17:45:00Z,124.15,124.15,123.04,125.7,114.0,141.21,12.0,5.0,7.0
2025-07-19,80,2025-07-19T17:45:00Z,2025-07-19T18:00:00Z,140.5,140.5,141.08,135.71,128.36,179.03,30.7,8.8,21.9
2025-07-19,81,2025-07-19T18:00:00Z,2025-07-19T18:15:00Z,175.16,175.16,169.74,186.0,120.97,186.0,6.0,4.0,2.0
2025-07-19,82,2025-07-19T18:15:00Z,2025-07-19T18:30:00Z,176.1,176.1,145.04,183.9,120.97,183.9,11.5,11.0,0.5
2025-07-19,83,2025-07-19T18:30:00Z,2025-07-19T18:45:00Z,203.01,203.01,171.01,219.01,123.0,219.01,6.0,5.0,1.0
2025-07-19,84,2025-07-19T18:45:00Z,2025-07-19T19:00:00Z,141.89,141.89,129.49,168.2,109.0,168.6,27.5,11.5,16.0
2025-07-19,85,2025-07-19T19:00:00Z,2025-07-19T19:15:00Z,173.67,173.67,196.6,186.21,145.0,224.2,21.0,5.0,16.0
2025-07-19,86,2025-07-19T19:15:00Z,2025-07-19T19:30:00Z,145.04,145.04,148.14,146.23,131.0,163.0,40.5,10.4,30.1
2025-07-19,87,2025-07-19T19:30:00Z,2025-07-19T19:45:00Z,154.2,154.2,155.48,152.65,152.65,163.0,27.4,0.0,27.4
2025-07-19,88,2025-07-19T19:45:00Z,2025-07-19T20:00:00Z,123.81,123.81,126.18,134.98,112.0,141.8,36.0,0.9,35.1
2025-07-19,89,2025-07-19T20:00:00Z,2025-07-19T20:15:00Z,132.32,132.32,129.64,158.63,122.0,158.63,42.5,5.5,37.0
2025-07-19,90,2025-07-19T20:15:00Z,2025-07-19T20:30:00Z,127.72,127.72,128.39,124.0,121.0,136.2,29.0,0.0,29.0
2025-07-19,91,2025-07-19T20:30:00Z,2025-07-19T20:45:00Z,118.97,118.97,115.1,113.0,104.0,128.0,52.9,13.0,39.9
2025-07-19,92,2025-07-19T20:45:00Z,2025-07-19T21:00:00Z,99.49,99.49,99.03,99.0,95.37,105.0,36.4,12.4,24.0
2025-07-19,93,2025-07-19T21:00:00Z,2025-07-19T21:15:00Z,134.72,134.72,139.74,138.99,125.0,155.2,50.7,30.7,20.0
2025-07-19,94,2025-07-19T21:15:00Z,2025-07-19T21:30:00Z,129.0,129.0,124.19,133.38,115.0,133.38,21.0,21.0,0.0
2025-07-19,95,2025-07-19T21:30:00Z,2025-07-19T21:45:00Z,117.51,117.51,113.99,109.3,105.1,127.45,33.9,15.8,18.1
2025-07-19,96,2025-07-19T21:45:00Z,2025-07-19T22:00:00Z,94.03,94.03,95.65,106.0,90.89,107.79,38.4,14.2,24.2
