date,period,supply,demand,balance
2025-08-08,77,1984.995,1984.997,0.002
2025-08-08,78,1949.82,1949.822,0.002
2025-08-08,79,1893.27,1893.272,0.002
2025-08-08,80,1893.895,1893.897,0.002
2025-08-08,81,1876.28,1876.281,0.001
2025-08-08,82,1897.38,1897.381,0.001
2025-08-08,83,1892.755,1892.756,0.001
2025-08-08,84,1883.705,1883.706,0.001
2025-08-08,85,2173.153,2173.155,0.002
2025-08-08,86,2221.278,2221.28,0.002
2025-08-08,87,2181.728,2181.73,0.002
2025-08-08,88,2185.278,2185.28,0.002
2025-08-08,89,1844.571,1844.574,0.003
2025-08-08,90,1863.171,1863.174,0.003
2025-08-08,91,1923.796,1923.799,0.003
2025-08-08,92,1904.471,1904.474,0.003
2025-08-08,93,1967.903,1967.905,0.002
2025-08-08,94,1927.303,1927.305,0.002
2025-08-08,95,1952.178,1952.18,0.002
2025-08-08,96,1976.203,1976.205,0.002
2025-08-09,1,1963.544,1963.545,0.001
2025-08-09,2,1890.244,1890.245,0.001
2025-08-09,3,1888.044,1888.045,0.001
2025-08-09,4,1914.744,1914.745,0.001
2025-08-09,5,1871.884,1871.885,0.001
2025-08-09,6,1751.559,1751.56,0.001
2025-08-09,7,1753.409,1753.41,0.001
2025-08-09,8,1795.834,1795.835,0.001
2025-08-09,9,1593.637,1593.638,0.001
2025-08-09,10,1636.887,1636.888,0.001
2025-08-09,11,1660.812,1660.813,0.001
2025-08-09,12,1710.037,1710.038,0.001
2025-08-09,13,1536.311,1536.313,0.002
2025-08-09,14,1503.011,1503.013,0.002
2025-08-09,15,1475.486,1475.488,0.002
2025-08-09,16,1483.761,1483.763,0.002
2025-08-09,17,1630.979,1630.98,0.001
2025-08-09,18,1629.954,1629.955,0.001
2025-08-09,19,1606.004,1606.005,0.001
2025-08-09,20,1612.954,1612.955,0.001
2025-08-09,21,1586.183,1586.184,0.001
2025-08-09,22,1540.108,1540.109,0.001
2025-08-09,23,1483.933,1483.934,0.001
2025-08-09,24,1470.308,1470.309,0.001
2025-08-09,25,1523.281,1523.282,0.001
2025-08-09,26,1464.331,1464.332,0.001
2025-08-09,27,1360.881,1360.882,0.001
2025-08-09,28,1566.356,1566.357,0.001
2025-08-09,29,1894.859,1894.86,0.001
2025-08-09,30,1719.709,1719.71,0.001
2025-08-09,31,1593.534,1593.535,0.001
2025-08-09,32,1557.884,1557.885,0.001
2025-08-09,33,1798.14,1798.141,0.001
2025-08-09,34,1621.765,1621.766,0.001
2025-08-09,35,1442.765,1442.766,0.001
2025-08-09,36,1440.64,1440.641,0.001
2025-08-09,37,1784.157,1784.158,0.001
2025-08-09,38,1680.757,1680.758,0.001
2025-08-09,39,1707.382,1707.383,0.001
2025-08-09,40,1676.157,1676.158,0.001
2025-08-09,41,1492.37,1492.372,0.002
2025-08-09,42,1538.195,1538.197,0.002
2025-08-09,43,1551.37,1551.372,0.002
2025-08-09,44,1603.595,1603.597,0.002
2025-08-09,45,1561.024,1561.026,0.002
2025-08-09,46,1529.374,1529.376,0.002
2025-08-09,47,1472.049,1472.051,0.002
2025-08-09,48,1515.249,1515.251,0.002
2025-08-09,49,1894.013,1894.014,0.001
2025-08-09,50,1865.188,1865.189,0.001
2025-08-09,51,1859.038,1859.039,0.001
2025-08-09,52,1912.663,1912.664,0.001
2025-08-09,53,2088.751,2088.753,0.002
2025-08-09,54,2100.476,2100.478,0.002
2025-08-09,55,2114.751,2114.753,0.002
2025-08-09,56,2055.076,2055.078,0.002
2025-08-09,57,2094.673,2094.674,0.001
2025-08-09,58,2028.498,2028.499,0.001
2025-08-09,59,2011.573,2011.574,0.001
2025-08-09,60,1955.373,1955.374,0.001
2025-08-09,61,2099.153,2099.155,0.002
2025-08-09,62,2198.078,2198.08,0.002
2025-08-09,63,2217.178,2217.18,0.002
2025-08-09,64,2256.678,2256.68,0.002
2025-08-09,65,2069.191,2069.192,0.001
2025-08-09,66,2021.891,2021.892,0.001
2025-08-09,67,2158.341,2158.342,0.001
2025-08-09,68,2233.491,2233.492,0.001
2025-08-09,69,2219.781,2219.782,0.001
2025-08-09,70,2256.481,2256.482,0.001
2025-08-09,71,2104.956,2104.957,0.001
2025-08-09,72,2143.606,2143.607,0.001
2025-08-09,73,1845.202,1845.204,0.002
2025-08-09,74,1794.077,1794.079,0.002
2025-08-09,75,1776.627,1776.629,0.002
2025-08-09,76,1818.527,1818.529,0.002
2025-08-09,77,2107.564,2107.565,0.001
2025-08-09,78,2016.589,2016.59,0.001
2025-08-09,79,2018.939,2018.94,0.001
2025-08-09,80,2062.164,2062.165,0.001
2025-08-09,81,2188.931,2188.932,0.001
2025-08-09,82,2182.331,2182.332,0.001
2025-08-09,83,2179.556,2179.557,0.001
2025-08-09,84,2194.556,2194.557,0.001
2025-08-09,85,2029.431,2029.433,0.002
2025-08-09,86,2058.556,2058.558,0.002
2025-08-09,87,2097.431,2097.433,0.002
2025-08-09,88,2136.206,2136.208,0.002
2025-08-09,89,2159.888,2159.89,0.002
2025-08-09,90,2125.888,2125.89,0.002
2025-08-09,91,2155.438,2155.44,0.002
2025-08-09,92,2244.213,2244.215,0.002
2025-08-09,93,1983.618,1983.62,0.002
2025-08-09,94,1825.393,1825.395,0.002
2025-08-09,95,1812.843,1812.845,0.002
2025-08-09,96,1888.718,1888.72,0.002
2025-08-10,1,1758.661,1758.663,0.002
2025-08-10,2,1716.411,1716.413,0.002
2025-08-10,3,1743.161,1743.163,0.002
2025-08-10,4,1777.186,1777.188,0.002
2025-08-10,5,1749.845,1749.847,0.002
2025-08-10,6,1731.295,1731.297,0.002
2025-08-10,7,1711.42,1711.422,0.002
2025-08-10,8,1731.595,1731.597,0.002
2025-08-10,9,1730.205,1730.206,0.001
2025-08-10,10,1713.855,1713.856,0.001
2025-08-10,11,1741.355,1741.356,0.001
2025-08-10,12,1753.005,1753.006,0.001
2025-08-10,13,1591.427,1591.428,0.001
2025-08-10,14,1589.252,1589.253,0.001
2025-08-10,15,1604.452,1604.453,0.001
2025-08-10,16,1605.552,1605.553,0.001
2025-08-10,17,1555.163,1555.164,0.001
2025-08-10,18,1537.238,1537.239,0.001
2025-08-10,19,1516.113,1516.114,0.001
2025-08-10,20,1534.113,1534.114,0.001
2025-08-10,21,1547.732,1547.734,0.002
2025-08-10,22,1573.257,1573.259,0.002
2025-08-10,23,1534.657,1534.659,0.002
2025-08-10,24,1553.682,1553.684,0.002
2025-08-10,25,1504.041,1504.043,0.002
2025-08-10,26,1441.741,1441.743,0.002
2025-08-10,27,1472.541,1472.543,0.002
2025-08-10,28,1563.841,1563.843,0.002
2025-08-10,29,1391.276,1391.277,0.001
2025-08-10,30,1273.226,1273.227,0.001
2025-08-10,31,1237.226,1237.227,0.001
2025-08-10,32,1367.276,1367.277,0.001
2025-08-10,33,1381.383,1381.385,0.002
2025-08-10,34,1246.658,1246.66,0.002
2025-08-10,35,1377.958,1377.96,0.002
2025-08-10,36,1371.533,1371.535,0.002
2025-08-10,37,1655.201,1655.202,0.001
2025-08-10,38,1678.551,1678.552,0.001
2025-08-10,39,1674.026,1674.027,0.001
2025-08-10,40,1692.226,1692.227,0.001
2025-08-10,41,1640.775,1640.776,0.001
2025-08-10,42,1623.15,1623.151,0.001
2025-08-10,43,1652.425,1652.426,0.001
2025-08-10,44,1582.25,1582.251,0.001
2025-08-10,45,2081.562,2081.563,0.001
2025-08-10,46,2052.612,2052.613,0.001
2025-08-10,47,2019.962,2019.963,0.001
2025-08-10,48,2032.912,2032.913,0.001
2025-08-10,49,2134.335,2134.337,0.002
2025-08-10,50,2146.535,2146.537,0.002
2025-08-10,51,2160.01,2160.012,0.002
2025-08-10,52,2170.06,2170.062,0.002
2025-08-10,53,2154.629,2154.631,0.002
2025-08-10,54,2146.704,2146.706,0.002
2025-08-10,55,2167.154,2167.156,0.002
2025-08-10,56,2128.104,2128.106,0.002
2025-08-10,57,2323.096,2323.098,0.002
2025-08-10,58,2238.921,2238.923,0.002
2025-08-10,59,2212.096,2212.098,0.002
2025-08-10,60,2175.146,2175.148,0.002
2025-08-10,61,2507.361,2507.363,0.002
2025-08-10,62,2464.186,2464.188,0.002
2025-08-10,63,2398.961,2398.963,0.002
2025-08-10,64,2340.836,2340.838,0.002
2025-08-10,65,2470.999,2471.0,0.001
2025-08-10,66,2381.274,2381.275,0.001
2025-08-10,67,2177.374,2177.375,0.001
2025-08-10,68,2183.749,2183.75,0.001
2025-08-10,69,2451.406,2451.408,0.002
2025-08-10,70,2328.831,2328.833,0.002
2025-08-10,71,2306.031,2306.033,0.002
2025-08-10,72,2327.456,2327.458,0.002
2025-08-10,73,2173.12,2173.121,0.001
2025-08-10,74,2171.895,2171.896,0.001
2025-08-10,75,2155.27,2155.271,0.001
2025-08-10,76,2099.82,2099.821,0.001
2025-08-10,77,1940.899,1940.901,0.002
2025-08-10,78,1922.199,1922.201,0.002
2025-08-10,79,1910.749,1910.751,0.002
2025-08-10,80,1896.399,1896.401,0.002
2025-08-10,81,1785.495,1785.496,0.001
2025-08-10,82,1771.27,1771.271,0.001
2025-08-10,83,1764.095,1764.096,0.001
2025-08-10,84,1773.345,1773.346,0.001
2025-08-10,85,1756.77,1756.771,0.001
2025-08-10,86,1804.42,1804.421,0.001
2025-08-10,87,1823.17,1823.171,0.001
2025-08-10,88,1814.195,1814.196,0.001
2025-08-10,89,1752.768,1752.77,0.002
2025-08-10,90,1674.993,1674.995,0.002
2025-08-10,91,1755.743,1755.745,0.002
2025-08-10,92,1823.218,1823.22,0.002
2025-08-10,93,1691.305,1691.307,0.002
2025-08-10,94,1671.98,1671.982,0.002
2025-08-10,95,1666.68,1666.682,0.002
2025-08-10,96,1663.78,1663.782,0.002
2025-08-11,1,1421.263,1421.264,0.001
2025-08-11,2,1350.063,1350.064,0.001
2025-08-11,3,1314.863,1314.864,0.001
2025-08-11,4,1357.063,1357.064,0.001
2025-08-11,5,1303.463,1303.464,0.001
2025-08-11,6,1291.613,1291.614,0.001
2025-08-11,7,1262.738,1262.739,0.001
2025-08-11,8,1284.688,1284.689,0.001
2025-08-11,9,1284.893,1284.895,0.002
2025-08-11,10,1291.718,1291.72,0.002
2025-08-11,11,1292.518,1292.52,0.002
2025-08-11,12,1287.068,1287.07,0.002
2025-08-11,13,1331.369,1331.371,0.002
2025-08-11,14,1321.794,1321.796,0.002
2025-08-11,15,1344.444,1344.446,0.002
2025-08-11,16,1322.044,1322.046,0.002
2025-08-11,17,1257.552,1257.554,0.002
2025-08-11,18,1246.077,1246.079,0.002
2025-08-11,19,1251.252,1251.254,0.002
2025-08-11,20,1236.452,1236.454,0.002
2025-08-11,21,1248.555,1248.558,0.003
2025-08-11,22,1223.63,1223.633,0.003
2025-08-11,23,1214.155,1214.158,0.003
2025-08-11,24,1259.38,1259.383,0.003
2025-08-11,25,1502.838,1502.839,0.001
2025-08-11,26,1485.263,1485.264,0.001
2025-08-11,27,1580.038,1580.039,0.001
2025-08-11,28,1663.438,1663.439,0.001
2025-08-11,29,1662.751,1662.753,0.002
2025-08-11,30,1492.301,1492.303,0.002
2025-08-11,31,1535.401,1535.403,0.002
2025-08-11,32,1574.426,1574.428,0.002
2025-08-11,33,1482.776,1482.777,0.001
2025-08-11,34,1459.276,1459.277,0.001
2025-08-11,35,1462.826,1462.827,0.001
2025-08-11,36,1504.076,1504.077,0.001
2025-08-11,37,1542.181,1542.182,0.001
2025-08-11,38,1578.481,1578.482,0.001
2025-08-11,39,1606.756,1606.757,0.001
2025-08-11,40,1634.056,1634.057,0.001
2025-08-11,41,1659.941,1659.944,0.003
2025-08-11,42,1620.491,1620.494,0.003
2025-08-11,43,1595.441,1595.444,0.003
2025-08-11,44,1593.666,1593.669,0.003
2025-08-11,45,1640.566,1640.568,0.002
2025-08-11,46,1651.766,1651.768,0.002
2025-08-11,47,1639.291,1639.293,0.002
2025-08-11,48,1732.666,1732.668,0.002
2025-08-11,49,2093.446,2093.448,0.002
2025-08-11,50,2055.621,2055.623,0.002
2025-08-11,51,2050.321,2050.323,0.002
2025-08-11,52,2012.096,2012.098,0.002
2025-08-11,53,2022.467,2022.468,0.001
2025-08-11,54,1973.742,1973.743,0.001
2025-08-11,55,1932.492,1932.493,0.001
2025-08-11,56,1940.867,1940.868,0.001
2025-08-11,57,2215.721,2215.722,0.001
2025-08-11,58,2153.396,2153.397,0.001
2025-08-11,59,2111.046,2111.047,0.001
2025-08-11,60,2141.571,2141.572,0.001
2025-08-11,61,2163.232,2163.234,0.002
2025-08-11,62,2173.257,2173.259,0.002
2025-08-11,63,2239.682,2239.684,0.002
2025-08-11,64,2326.257,2326.259,0.002
2025-08-11,65,2666.343,2666.345,0.002
2025-08-11,66,2520.268,2520.27,0.002
2025-08-11,67,2238.043,2238.045,0.002
2025-08-11,68,2302.368,2302.37,0.002
2025-08-11,69,2359.713,2359.715,0.002
2025-08-11,70,2279.988,2279.99,0.002
2025-08-11,71,2183.438,2183.44,0.002
2025-08-11,72,2172.388,2172.39,0.002
2025-08-11,73,2068.383,2068.384,0.001
2025-08-11,74,2030.308,2030.309,0.001
2025-08-11,75,2047.158,2047.159,0.001
2025-08-11,76,2090.358,2090.359,0.001
2025-08-11,77,1878.253,1878.254,0.001
2025-08-11,78,1853.803,1853.804,0.001
2025-08-11,79,1830.903,1830.904,0.001
2025-08-11,80,1780.978,1780.979,0.001
2025-08-11,81,1879.653,1879.655,0.002
2025-08-11,82,1878.553,1878.555,0.002
2025-08-11,83,1871.703,1871.705,0.002
2025-08-11,84,1899.003,1899.005,0.002
2025-08-11,85,2009.31,2009.312,0.002
2025-08-11,86,1968.36,1968.362,0.002
2025-08-11,87,2046.01,2046.012,0.002
2025-08-11,88,2083.135,2083.137,0.002
2025-08-11,89,1991.637,1991.638,0.001
2025-08-11,90,1996.962,1996.963,0.001
2025-08-11,91,2071.762,2071.763,0.001
2025-08-11,92,2082.212,2082.213,0.001
2025-08-11,93,1958.276,1958.277,0.001
2025-08-11,94,1922.676,1922.677,0.001
2025-08-11,95,1940.176,1940.177,0.001
2025-08-11,96,1938.101,1938.102,0.001
2025-08-12,1,1642.19,1642.191,0.001
2025-08-12,2,1613.815,1613.816,0.001
2025-08-12,3,1640.19,1640.191,0.001
2025-08-12,4,1665.615,1665.616,0.001
2025-08-12,5,1525.531,1525.533,0.002
2025-08-12,6,1496.381,1496.383,0.002
2025-08-12,7,1616.056,1616.058,0.002
2025-08-12,8,1756.531,1756.533,0.002
2025-08-12,9,1326.278,1326.281,0.003
2025-08-12,10,1337.503,1337.506,0.003
2025-08-12,11,1337.778,1337.781,0.003
2025-08-12,12,1358.928,1358.931,0.003
2025-08-12,13,1340.194,1340.195,0.001
2025-08-12,14,1333.869,1333.87,0.001
2025-08-12,15,1342.469,1342.47,0.001
2025-08-12,16,1341.269,1341.27,0.001
2025-08-12,17,1334.498,1334.501,0.003
2025-08-12,18,1324.248,1324.251,0.003
2025-08-12,19,1313.198,1313.201,0.003
2025-08-12,20,1330.723,1330.726,0.003
2025-08-12,21,1374.799,1374.8,0.001
2025-08-12,22,1353.999,1354.0,0.001
2025-08-12,23,1305.124,1305.125,0.001
2025-08-12,24,1338.399,1338.4,0.001
2025-08-12,25,1357.452,1357.454,0.002
2025-08-12,26,1297.477,1297.479,0.002
2025-08-12,27,1357.652,1357.654,0.002
2025-08-12,28,1420.327,1420.329,0.002
2025-08-12,29,1739.581,1739.583,0.002
2025-08-12,30,1649.731,1649.733,0.002
2025-08-12,31,1548.981,1548.983,0.002
2025-08-12,32,1488.581,1488.583,0.002
2025-08-12,33,1804.964,1804.966,0.002
2025-08-12,34,1559.364,1559.366,0.002
2025-08-12,35,1523.539,1523.541,0.002
2025-08-12,36,1485.314,1485.316,0.002
2025-08-12,37,1642.731,1642.733,0.002
2025-08-12,38,1531.306,1531.308,0.002
2025-08-12,39,1522.056,1522.058,0.002
2025-08-12,40,1510.881,1510.883,0.002
2025-08-12,41,1537.554,1537.555,0.001
2025-08-12,42,1463.204,1463.205,0.001
2025-08-12,43,1487.554,1487.555,0.001
2025-08-12,44,1443.429,1443.43,0.001
2025-08-12,45,1499.566,1499.567,0.001
2025-08-12,46,1465.091,1465.092,0.001
2025-08-12,47,1486.116,1486.117,0.001
2025-08-12,48,1495.191,1495.192,0.001
2025-08-12,49,1397.356,1397.357,0.001
2025-08-12,50,1444.281,1444.282,0.001
2025-08-12,51,1451.556,1451.557,0.001
2025-08-12,52,1467.106,1467.107,0.001
2025-08-12,53,1603.649,1603.651,0.002
2025-08-12,54,1624.774,1624.776,0.002
2025-08-12,55,1607.174,1607.176,0.002
2025-08-12,56,1603.949,1603.951,0.002
2025-08-12,57,1670.046,1670.047,0.001
2025-08-12,58,1682.121,1682.122,0.001
2025-08-12,59,1674.546,1674.547,0.001
2025-08-12,60,1600.546,1600.547,0.001
2025-08-12,61,2006.899,2006.901,0.002
2025-08-12,62,1938.199,1938.201,0.002
2025-08-12,63,1816.674,1816.676,0.002
2025-08-12,64,1675.199,1675.201,0.002
2025-08-12,65,2360.721,2360.723,0.002
2025-08-12,66,2169.871,2169.873,0.002
2025-08-12,67,2098.371,2098.373,0.002
2025-08-12,68,2089.571,2089.573,0.002
2025-08-12,69,2613.411,2613.413,0.002
2025-08-12,70,2448.336,2448.338,0.002
2025-08-12,71,2318.886,2318.888,0.002
2025-08-12,72,2163.911,2163.913,0.002
2025-08-12,73,2139.239,2139.241,0.002
2025-08-12,74,2053.564,2053.566,0.002
2025-08-12,75,1883.289,1883.291,0.002
2025-08-12,76,1802.339,1802.341,0.002
2025-08-12,77,1898.791,1898.793,0.002
2025-08-12,78,1863.916,1863.918,0.002
2025-08-12,79,1836.241,1836.243,0.002
2025-08-12,80,1817.441,1817.443,0.002
2025-08-12,81,1983.436,1983.437,0.001
2025-08-12,82,1996.511,1996.512,0.001
2025-08-12,83,2002.186,2002.187,0.001
2025-08-12,84,2047.586,2047.587,0.001
2025-08-12,85,1931.996,1931.997,0.001
2025-08-12,86,1891.046,1891.047,0.001
2025-08-12,87,1875.471,1875.472,0.001
2025-08-12,88,1928.171,1928.172,0.001
2025-08-12,89,1827.125,1827.126,0.001
2025-08-12,90,1757.975,1757.976,0.001
2025-08-12,91,1864.4,1864.401,0.001
2025-08-12,92,1951.275,1951.276,0.001
2025-08-12,93,1958.403,1958.404,0.001
2025-08-12,94,1958.728,1958.729,0.001
2025-08-12,95,2046.128,2046.129,0.001
2025-08-12,96,2059.478,2059.479,0.001
2025-08-13,1,1867.817,1867.818,0.001
2025-08-13,2,1752.942,1752.943,0.001
2025-08-13,3,1675.692,1675.693,0.001
2025-08-13,4,1661.742,1661.743,0.001
2025-08-13,5,1726.211,1726.212,0.001
2025-08-13,6,1716.336,1716.337,0.001
2025-08-13,7,1689.511,1689.512,0.001
2025-08-13,8,1753.536,1753.537,0.001
2025-08-13,9,1304.469,1304.47,0.001
2025-08-13,10,1264.194,1264.195,0.001
2025-08-13,11,1257.119,1257.12,0.001
2025-08-13,12,1245.844,1245.845,0.001
2025-08-13,13,1210.058,1210.059,0.001
2025-08-13,14,1200.783,1200.784,0.001
2025-08-13,15,1199.808,1199.809,0.001
2025-08-13,16,1197.533,1197.534,0.001
2025-08-13,17,1399.948,1399.949,0.001
2025-08-13,18,1399.323,1399.324,0.001
2025-08-13,19,1394.698,1394.699,0.001
2025-08-13,20,1408.348,1408.349,0.001
2025-08-13,21,1408.922,1408.923,0.001
2025-08-13,22,1378.097,1378.098,0.001
2025-08-13,23,1376.622,1376.623,0.001
2025-08-13,24,1416.847,1416.848,0.001
2025-08-13,25,1451.173,1451.175,0.002
2025-08-13,26,1399.648,1399.65,0.002
2025-08-13,27,1379.723,1379.725,0.002
2025-08-13,28,1413.723,1413.725,0.002
2025-08-13,29,1793.808,1793.809,0.001
2025-08-13,30,1527.933,1527.934,0.001
2025-08-13,31,1505.608,1505.609,0.001
2025-08-13,32,1661.683,1661.684,0.001
2025-08-13,33,1661.052,1661.054,0.002
2025-08-13,34,1595.252,1595.254,0.002
2025-08-13,35,1511.877,1511.879,0.002
2025-08-13,36,1551.102,1551.104,0.002
2025-08-13,37,1614.113,1614.115,0.002
2025-08-13,38,1569.513,1569.515,0.002
2025-08-13,39,1496.013,1496.015,0.002
2025-08-13,40,1748.863,1748.865,0.002
2025-08-13,41,1602.792,1602.793,0.001
2025-08-13,42,1599.967,1599.968,0.001
2025-08-13,43,1528.242,1528.243,0.001
2025-08-13,44,1521.742,1521.743,0.001
2025-08-13,45,1697.401,1697.403,0.002
2025-08-13,46,1677.901,1677.903,0.002
2025-08-13,47,1693.201,1693.203,0.002
2025-08-13,48,1730.876,1730.878,0.002
2025-08-13,49,1616.543,1616.544,0.001
2025-08-13,50,1639.543,1639.544,0.001
2025-08-13,51,1600.843,1600.844,0.001
2025-08-13,52,1624.593,1624.594,0.001
2025-08-13,53,1693.384,1693.385,0.001
2025-08-13,54,1678.334,1678.335,0.001
2025-08-13,55,1681.284,1681.285,0.001
2025-08-13,56,1727.109,1727.11,0.001
2025-08-13,57,1503.957,1503.959,0.002
2025-08-13,58,1550.957,1550.959,0.002
2025-08-13,59,1647.657,1647.659,0.002
2025-08-13,60,1726.032,1726.034,0.002
2025-08-13,61,1570.009,1570.01,0.001
2025-08-13,62,1489.584,1489.585,0.001
2025-08-13,63,1437.884,1437.885,0.001
2025-08-13,64,1479.709,1479.71,0.001
2025-08-13,65,2041.935,2041.937,0.002
2025-08-13,66,1970.21,1970.212,0.002
2025-08-13,67,1743.06,1743.062,0.002
2025-08-13,68,1806.81,1806.812,0.002
2025-08-13,69,2438.057,2438.059,0.002
2025-08-13,70,2354.082,2354.084,0.002
2025-08-13,71,2261.082,2261.084,0.002
2025-08-13,72,2556.957,2556.959,0.002
2025-08-13,73,1975.193,1975.195,0.002
2025-08-13,74,1930.493,1930.495,0.002
2025-08-13,75,1861.418,1861.42,0.002
2025-08-13,76,1890.518,1890.52,0.002
2025-08-13,77,1934.307,1934.308,0.001
2025-08-13,78,1932.332,1932.333,0.001
2025-08-13,79,1858.032,1858.033,0.001
2025-08-13,80,1822.632,1822.633,0.001
2025-08-13,81,1979.262,1979.263,0.001
2025-08-13,82,1978.662,1978.663,0.001
2025-08-13,83,2007.562,2007.563,0.001
2025-08-13,84,2053.687,2053.688,0.001
2025-08-13,85,2175.936,2175.937,0.001
2025-08-13,86,2081.336,2081.337,0.001
2025-08-13,87,2043.011,2043.012,0.001
2025-08-13,88,2169.311,2169.312,0.001
2025-08-13,89,2080.214,2080.215,0.001
2025-08-13,90,2057.589,2057.59,0.001
2025-08-13,91,2090.489,2090.49,0.001
2025-08-13,92,2318.414,2318.415,0.001
2025-08-13,93,2188.337,2188.339,0.002
2025-08-13,94,2041.362,2041.364,0.002
2025-08-13,95,2081.612,2081.614,0.002
2025-08-13,96,2148.062,2148.064,0.002
2025-08-14,1,1693.781,1693.782,0.001
2025-08-14,2,1717.681,1717.682,0.001
2025-08-14,3,1806.106,1806.107,0.001
2025-08-14,4,1824.256,1824.257,0.001
2025-08-14,5,1746.159,1746.16,0.001
2025-08-14,6,1772.859,1772.86,0.001
2025-08-14,7,1790.459,1790.46,0.001
2025-08-14,8,1891.909,1891.91,0.001
2025-08-14,9,1568.783,1568.785,0.002
2025-08-14,10,1503.058,1503.06,0.002
2025-08-14,11,1554.733,1554.735,0.002
2025-08-14,12,1580.483,1580.485,0.002
2025-08-14,13,1500.147,1500.149,0.002
2025-08-14,14,1517.947,1517.949,0.002
2025-08-14,15,1510.447,1510.449,0.002
2025-08-14,16,1524.822,1524.824,0.002
2025-08-14,17,1496.116,1496.118,0.002
2025-08-14,18,1496.316,1496.318,0.002
2025-08-14,19,1518.766,1518.768,0.002
2025-08-14,20,1577.916,1577.918,0.002
2025-08-14,21,1347.246,1347.247,0.001
2025-08-14,22,1391.596,1391.597,0.001
2025-08-14,23,1410.796,1410.797,0.001
2025-08-14,24,1430.946,1430.947,0.001
2025-08-14,25,1434.048,1434.049,0.001
2025-08-14,26,1417.798,1417.799,0.001
2025-08-14,27,1410.048,1410.049,0.001
2025-08-14,28,1472.148,1472.149,0.001
2025-08-14,29,1529.496,1529.497,0.001
2025-08-14,30,1342.346,1342.347,0.001
2025-08-14,31,1446.446,1446.447,0.001
2025-08-14,32,1553.746,1553.747,0.001
2025-08-14,33,1474.867,1474.868,0.001
2025-08-14,34,1329.092,1329.093,0.001
2025-08-14,35,1398.142,1398.143,0.001
2025-08-14,36,1433.917,1433.918,0.001
2025-08-14,37,1620.499,1620.5,0.001
2025-08-14,38,1420.199,1420.2,0.001
2025-08-14,39,1442.999,1443.0,0.001
2025-08-14,40,1474.774,1474.775,0.001
2025-08-14,41,1574.489,1574.49,0.001
2025-08-14,42,1511.564,1511.565,0.001
2025-08-14,43,1476.814,1476.815,0.001
2025-08-14,44,1493.039,1493.04,0.001
2025-08-14,45,1587.591,1587.593,0.002
2025-08-14,46,1608.266,1608.268,0.002
2025-08-14,47,1599.141,1599.143,0.002
2025-08-14,48,1639.266,1639.268,0.002
2025-08-14,49,1775.491,1775.492,0.001
2025-08-14,50,1776.241,1776.242,0.001
2025-08-14,51,1859.016,1859.017,0.001
2025-08-14,52,1839.641,1839.642,0.001
2025-08-14,53,1932.663,1932.664,0.001
2025-08-14,54,1979.238,1979.239,0.001
2025-08-14,55,1948.288,1948.289,0.001
2025-08-14,56,1958.763,1958.764,0.001
2025-08-14,57,1716.303,1716.304,0.001
2025-08-14,58,1725.178,1725.179,0.001
2025-08-14,59,1823.478,1823.479,0.001
2025-08-14,60,1858.228,1858.229,0.001
2025-08-14,61,1632.654,1632.656,0.002
2025-08-14,62,1731.904,1731.906,0.002
2025-08-14,63,1879.254,1879.256,0.002
2025-08-14,64,1948.704,1948.706,0.002
2025-08-14,65,2391.318,2391.319,0.001
2025-08-14,66,2306.168,2306.169,0.001
2025-08-14,67,2306.543,2306.544,0.001
2025-08-14,68,2482.793,2482.794,0.001
2025-08-14,69,2531.996,2531.998,0.002
2025-08-14,70,2452.021,2452.023,0.002
2025-08-14,71,2387.821,2387.823,0.002
2025-08-14,72,2515.671,2515.673,0.002
2025-08-14,73,2025.374,2025.375,0.001
2025-08-14,74,1904.699,1904.7,0.001
2025-08-14,75,1920.824,1920.825,0.001
2025-08-14,76,1869.349,1869.35,0.001
2025-08-14,77,1855.042,1855.043,0.001
2025-08-14,78,1827.892,1827.893,0.001
2025-08-14,79,1816.742,1816.743,0.001
2025-08-14,80,1831.867,1831.868,0.001
2025-08-14,81,1828.267,1828.268,0.001
2025-08-14,82,1856.442,1856.443,0.001
2025-08-14,83,1858.842,1858.843,0.001
2025-08-14,84,1879.017,1879.018,0.001
2025-08-14,85,1862.098,1862.099,0.001
2025-08-14,86,1815.123,1815.124,0.001
2025-08-14,87,1810.773,1810.774,0.001
2025-08-14,88,1856.948,1856.949,0.001
2025-08-14,89,1922.636,1922.637,0.001
2025-08-14,90,1866.936,1866.937,0.001
2025-08-14,91,1906.961,1906.962,0.001
2025-08-14,92,1922.686,1922.687,0.001
2025-08-14,93,2211.861,2211.862,0.001
2025-08-14,94,2116.686,2116.687,0.001
2025-08-14,95,2164.061,2164.062,0.001
2025-08-14,96,2192.786,2192.787,0.001
2025-08-15,1,1881.692,1881.693,0.001
2025-08-15,2,1815.192,1815.193,0.001
2025-08-15,3,1794.967,1794.968,0.001
2025-08-15,4,1821.642,1821.643,0.001
2025-08-15,5,1723.359,1723.36,0.001
2025-08-15,6,1712.884,1712.885,0.001
2025-08-15,7,1667.759,1667.76,0.001
2025-08-15,8,1676.884,1676.885,0.001
2025-08-15,9,1565.9,1565.901,0.001
2025-08-15,10,1576.675,1576.676,0.001
2025-08-15,11,1555.425,1555.426,0.001
2025-08-15,12,1543.625,1543.626,0.001
